added,edges,eigenvalues,span_trees
"(5, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (5, 6), (8, 13), (9, 14)]","[7.40775527e+00 4.89895494e+00 4.33241725e+00 2.85216919e+00
 2.44802519e+00 2.30044455e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.23949771e-01 5.23882712e-01
 3.10916776e-01 2.01484345e-01 9.66574510e-16]",4
"(5, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (5, 12), (8, 13), (9, 14)]","[ 7.36043381e+00  5.04217233e+00  4.33355907e+00  2.73777534e+00
  2.48078487e+00  2.24883543e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.54875597e-01  5.58568942e-01
  3.30273409e-01  2.52721190e-01 -2.67073253e-16]",5
"(5, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (5, 10), (8, 13), (9, 14)]","[ 7.36043333e+00  4.84759503e+00  4.33023234e+00  3.00000000e+00
  2.49174641e+00  2.36690694e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.08307483e-01  5.23744046e-01
  2.97162892e-01  1.73871535e-01 -1.67203292e-15]",3
"(5, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (5, 7), (8, 13), (9, 14)]","[7.40775527e+00 4.89895494e+00 4.33241725e+00 2.85216919e+00
 2.44802519e+00 2.30044455e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.23949771e-01 5.23882712e-01
 3.10916776e-01 2.01484345e-01 3.05783287e-16]",4
"(6, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (6, 7), (8, 13), (9, 14)]","[ 7.36043333e+00  4.84759503e+00  4.33023234e+00  3.00000000e+00
  2.49174641e+00  2.36690694e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.08307483e-01  5.23744046e-01
  2.97162892e-01  1.73871535e-01 -1.47493622e-15]",3
"(6, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (6, 10), (8, 13), (9, 14)]","[7.40775527e+00 4.89895494e+00 4.33241725e+00 2.85216919e+00
 2.44802519e+00 2.30044455e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.23949771e-01 5.23882712e-01
 3.10916776e-01 2.01484345e-01 1.10707043e-17]",4
"(6, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (6, 13), (8, 13), (9, 14)]","[ 7.39748110e+00  4.84804141e+00  4.38912636e+00  3.12612071e+00
  2.37597622e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.96273281e-01  5.65763001e-01
  3.27079035e-01  1.74138885e-01 -3.56649131e-16]",4
"(6, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (6, 14), (8, 13), (9, 14)]","[ 7.38331059e+00  4.86148794e+00  4.40126495e+00  3.16496251e+00
  2.45614950e+00  1.83438231e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.30307058e-01  6.08305509e-01
  3.38316068e-01  2.21513553e-01 -3.34825433e-16]",5
"(6, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (6, 11), (8, 13), (9, 14)]","[7.40747223e+00 4.89756869e+00 4.34292308e+00 2.77980366e+00
 2.47068342e+00 2.35706629e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.63620693e-01 5.46423149e-01
 3.48045288e-01 1.86393497e-01 1.94556686e-16]",4
"(6, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (6, 12), (8, 13), (9, 14)]","[ 7.40747223e+00  4.89756869e+00  4.34292308e+00  2.77980366e+00
  2.47068342e+00  2.35706629e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.63620693e-01  5.46423149e-01
  3.48045288e-01  1.86393497e-01 -3.78670553e-16]",4
"(7, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (7, 12), (8, 13), (9, 14)]","[7.40747223e+00 4.89756869e+00 4.34292308e+00 2.77980366e+00
 2.47068342e+00 2.35706629e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.63620693e-01 5.46423149e-01
 3.48045288e-01 1.86393497e-01 5.58208189e-17]",4
"(7, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (7, 11), (8, 13), (9, 14)]","[ 7.40747223e+00  4.89756869e+00  4.34292308e+00  2.77980366e+00
  2.47068342e+00  2.35706629e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.63620693e-01  5.46423149e-01
  3.48045288e-01  1.86393497e-01 -1.24001656e-16]",4
"(7, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (7, 14), (8, 13), (9, 14)]","[7.38331059e+00 4.86148794e+00 4.40126495e+00 3.16496251e+00
 2.45614950e+00 1.83438231e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.30307058e-01 6.08305509e-01
 3.38316068e-01 2.21513553e-01 2.59777978e-16]",5
"(7, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (7, 13), (8, 13), (9, 14)]","[7.39748110e+00 4.84804141e+00 4.38912636e+00 3.12612071e+00
 2.37597622e+00 2.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.96273281e-01 5.65763001e-01
 3.27079035e-01 1.74138885e-01 2.20013796e-16]",4
"(7, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (7, 10), (8, 13), (9, 14)]","[ 7.40775527e+00  4.89895494e+00  4.33241725e+00  2.85216919e+00
  2.44802519e+00  2.30044455e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.23949771e-01  5.23882712e-01
  3.10916776e-01  2.01484345e-01 -3.88432873e-16]",4
"(10, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (10, 13)]","[7.36110258e+00 4.92106492e+00 4.40596400e+00 3.19593657e+00
 2.36691895e+00 1.79426208e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.73916868e-01 6.06338312e-01
 3.80686769e-01 1.93808952e-01 3.01921920e-16]",5
"(10, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (10, 14)]","[7.36510417e+00 4.97288788e+00 4.40348570e+00 2.89457290e+00
 2.46836033e+00 2.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 8.49115421e-01 5.65219187e-01
 3.01095054e-01 1.80159350e-01 1.53660486e-18]",4
"(10, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (10, 11)]","[ 7.36043381e+00  5.04217233e+00  4.33355907e+00  2.73777534e+00
  2.48078487e+00  2.24883543e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.54875597e-01  5.58568942e-01
  3.30273409e-01  2.52721190e-01 -5.24304793e-16]",5
"(10, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (10, 12)]","[ 7.36043381e+00  5.04217233e+00  4.33355907e+00  2.73777534e+00
  2.48078487e+00  2.24883543e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.54875597e-01  5.58568942e-01
  3.30273409e-01  2.52721190e-01 -6.13979395e-16]",5
"(11, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (11, 14)]","[ 7.36498743e+00  4.86619826e+00  4.47379794e+00  3.11715750e+00
  2.47146500e+00  1.78924412e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.21341151e-01  5.57221187e-01
  3.44557618e-01  2.94029794e-01 -3.82936134e-16]",6
"(11, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (11, 13)]","[7.36106713e+00 4.90149992e+00 4.44799016e+00 3.14026258e+00
 2.37936226e+00 1.84731865e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.91425165e-01 5.84262506e-01
 4.67556216e-01 1.79255416e-01 2.67716170e-17]",5
"(11, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (11, 12)]","[ 7.36043333e+00  4.84759503e+00  4.33023234e+00  3.00000000e+00
  2.49174641e+00  2.36690694e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.08307483e-01  5.23744046e-01
  2.97162892e-01  1.73871535e-01 -2.26431782e-16]",3
"(12, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (12, 14)]","[ 7.36498743e+00  4.86619826e+00  4.47379794e+00  3.11715750e+00
  2.47146500e+00  1.78924412e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.21341151e-01  5.57221187e-01
  3.44557618e-01  2.94029794e-01 -2.23005094e-16]",6
"(12, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (12, 13)]","[ 7.36106713e+00  4.90149992e+00  4.44799016e+00  3.14026258e+00
  2.37936226e+00  1.84731865e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.91425165e-01  5.84262506e-01
  4.67556216e-01  1.79255416e-01 -4.62059943e-16]",5
"(13, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 11), (3, 12), (8, 13), (9, 14), (13, 14)]","[ 7.36222344e+00  4.85685339e+00  4.33102593e+00  3.52891737e+00
  2.38872830e+00  1.32013792e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.25082525e-01
  4.79701338e-01  2.07329783e-01 -2.92821243e-16]",6
