added,edges,eigenvalues,span_trees
"(0, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 10), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[8.31939351e+00 6.62136194e+00 2.61803399e+00 2.53860931e+00
 2.42064335e+00 1.70057613e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.76879245e-01 4.83848981e-01
 3.81966011e-01 2.38687533e-01 9.81639729e-16]",3
"(0, 4, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 4), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[ 8.40512484e+00+0.00000000e+00j  6.42787887e+00+0.00000000e+00j
  3.00000000e+00+0.00000000e+00j  2.61803399e+00+0.00000000e+00j
  2.37566362e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00+1.75541673e-16j
  1.00000000e+00-1.75541673e-16j  5.94875162e-01+0.00000000e+00j
  3.81966011e-01+0.00000000e+00j  1.96457504e-01+0.00000000e+00j
 -5.25753554e-17+0.00000000e+00j]",3
"(0, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 12), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[8.31939351e+00 6.62136194e+00 2.61803399e+00 2.53860931e+00
 2.42064335e+00 1.70057613e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.76879245e-01 4.83848981e-01
 3.81966011e-01 2.38687533e-01 1.13966812e-16]",3
"(0, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 6), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[ 8.31939351e+00  6.62136194e+00  2.61803399e+00  2.53860931e+00
  2.42064335e+00  1.70057613e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.76879245e-01  4.83848981e-01
  3.81966011e-01  2.38687533e-01 -5.11972741e-16]",3
"(0, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 9), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[8.45719060e+00 6.41283051e+00 2.89069955e+00 2.50928656e+00
 2.47423915e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.55587297e-01
 4.57823618e-01 2.42342722e-01 5.43906871e-16]",4
"(0, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 14), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[ 8.45719060e+00  6.41283051e+00  2.89069955e+00  2.50928656e+00
  2.47423915e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.55587297e-01
  4.57823618e-01  2.42342722e-01 -1.62853989e-16]",4
"(0, 5, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 5), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[ 8.31988957e+00  6.69401142e+00  3.11230902e+00  2.52256608e+00
  2.43147391e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.48192789e-01  5.67497803e-01
  4.46153999e-01  2.57905412e-01 -4.88063087e-16]",3
"(0, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (0, 8), (1, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[ 8.31988957e+00  6.69401142e+00  3.11230902e+00  2.52256608e+00
  2.43147391e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.48192789e-01  5.67497803e-01
  4.46153999e-01  2.57905412e-01 -5.82324455e-16]",3
"(1, 3, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (1, 4), (1, 3), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[ 8.33311231e+00  6.67088771e+00  3.09519465e+00  2.61803399e+00
  2.37035195e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.67983402e-01  5.75403223e-01
  3.81966011e-01  2.87066745e-01 -4.18196296e-16]",3
"(1, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 7), (0, 11), (0, 13), (1, 4), (1, 6), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (5, 9), (8, 14)]","[ 7.85000273e+00  6.07889170e+00  3.68231508e+00  2.61803399e+00
  2.38463315e+00  1.54253430e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.74162945e-01  5.25371298e-01
  3.81966011e-01  2.62088800e-01 -1.07480929e-15]",4
