added,edges,eigenvalues,span_trees
"(2, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 8), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[9.11397860e+00 4.75032336e+00 3.00000000e+00 2.61803399e+00
 2.46944577e+00 2.37267289e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 5.84323018e-01 5.11356166e-01
 3.81966011e-01 1.97900198e-01 2.50543969e-16]",3
"(2, 5, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 5), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.14144394e+00  4.94657178e+00  3.41421356e+00  2.61803399e+00
  2.46193596e+00  1.57510075e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.85786438e-01  5.79938856e-01
  3.81966011e-01  2.95008712e-01 -7.09066043e-16]",4
"(2, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[9.11397860e+00 4.75032336e+00 3.00000000e+00 2.61803399e+00
 2.46944577e+00 2.37267289e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 5.84323018e-01 5.11356166e-01
 3.81966011e-01 1.97900198e-01 6.26236420e-16]",3
"(2, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 6), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -7.49653983e-16]",3
"(2, 3, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 3), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.12399277e+00  5.81319886e+00  2.61803399e+00  2.50420091e+00
  2.46852732e+00  1.69310979e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32908091e-01  5.15703526e-01
  3.81966011e-01  2.48358726e-01 -2.78098392e-16]",3
"(2, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 14), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.13927862e+00  4.81768863e+00  2.87095999e+00  2.61803399e+00
  2.43916248e+00  2.30059587e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.76284850e-01  5.11515389e-01
  3.81966011e-01  2.44514172e-01 -5.34346869e-16]",4
"(2, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 11), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.13023953e+00  4.78822210e+00  3.22655991e+00  2.61803399e+00
  2.44397554e+00  1.85545077e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.88796098e-01  5.66003988e-01
  3.81966011e-01  3.00752060e-01 -5.09077259e-17]",5
"(2, 4, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 4), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -8.14149357e-16]",3
"(2, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 12), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.13650566e+00  4.75785394e+00  3.28367305e+00  2.52549790e+00
  2.37842192e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.27217500e-01  5.65729763e-01
  4.24978885e-01  2.00121386e-01 -8.68226884e-16]",4
"(2, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 9), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.11397860e+00  4.75032336e+00  3.00000000e+00  2.61803399e+00
  2.46944577e+00  2.37267289e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.84323018e-01  5.11356166e-01
  3.81966011e-01  1.97900198e-01 -7.37354271e-17]",3
"(2, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 10), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[9.13927862e+00 4.81768863e+00 2.87095999e+00 2.61803399e+00
 2.43916248e+00 2.30059587e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.76284850e-01 5.11515389e-01
 3.81966011e-01 2.44514172e-01 5.27956483e-17]",4
"(2, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (2, 7), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7)]","[ 9.13650566e+00  4.75785394e+00  3.28367305e+00  2.52549790e+00
  2.37842192e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.27217500e-01  5.65729763e-01
  4.24978885e-01  2.00121386e-01 -6.25628818e-16]",4
"(3, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 7), (4, 12), (5, 11), (6, 7)]","[ 9.17978866e+00  5.70641067e+00  2.88412946e+00  2.52939389e+00
  2.41779615e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.84291534e-01
  4.52661217e-01  2.45528419e-01 -1.47387440e-16]",4
"(3, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 9), (4, 12), (5, 11), (6, 7)]","[9.12399277e+00 5.81319886e+00 2.61803399e+00 2.50420091e+00
 2.46852732e+00 1.69310979e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.32908091e-01 5.15703526e-01
 3.81966011e-01 2.48358726e-01 3.75600961e-16]",3
"(3, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 12), (4, 12), (5, 11), (6, 7)]","[ 9.17978866e+00  5.70641067e+00  2.88412946e+00  2.52939389e+00
  2.41779615e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.84291534e-01
  4.52661217e-01  2.45528419e-01 -2.85603211e-16]",4
"(3, 4, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 4), (4, 12), (5, 11), (6, 7)]","[ 9.12021107e+00  5.93203323e+00  3.08694351e+00  2.53390320e+00
  2.37319174e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.77057379e-01  5.72497232e-01
  4.43527289e-01  2.60635342e-01 -1.70260969e-16]",3
"(3, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 11), (4, 12), (5, 11), (6, 7)]","[9.16789711e+00 5.61912030e+00 3.00000000e+00 2.61803399e+00
 2.45808756e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.32402209e-01
 3.81966011e-01 2.22492820e-01 5.44860396e-16]",3
"(3, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 6), (4, 12), (5, 11), (6, 7)]","[ 9.12021107e+00  5.93203323e+00  3.08694351e+00  2.53390320e+00
  2.37319174e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.77057379e-01  5.72497232e-01
  4.43527289e-01  2.60635342e-01 -7.77199877e-16]",3
"(3, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 13), (4, 12), (5, 11), (6, 7)]","[9.12399277e+00 5.81319886e+00 2.61803399e+00 2.50420091e+00
 2.46852732e+00 1.69310979e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.32908091e-01 5.15703526e-01
 3.81966011e-01 2.48358726e-01 1.67873555e-16]",3
"(3, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (3, 8), (4, 12), (5, 11), (6, 7)]","[ 9.12399277e+00  5.81319886e+00  2.61803399e+00  2.50420091e+00
  2.46852732e+00  1.69310979e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32908091e-01  5.15703526e-01
  3.81966011e-01  2.48358726e-01 -8.20494109e-16]",3
"(4, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 8), (5, 11), (6, 7)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -8.89209519e-16]",3
"(4, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 13), (5, 11), (6, 7)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -2.84441100e-16]",3
"(4, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 10), (5, 11), (6, 7)]","[9.14718272e+00 4.81882538e+00 3.70572673e+00 2.53336992e+00
 2.39852510e+00 1.47396404e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.03265831e-01 5.45301411e-01
 4.17968707e-01 2.55870163e-01 5.93332262e-16]",4
"(4, 5, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 5), (5, 11), (6, 7)]","[9.14980778e+00 4.97051864e+00 3.88967762e+00 2.56864170e+00
 2.39509231e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.14865269e-01 5.13735245e-01
 4.93420904e-01 3.04240535e-01 1.68467235e-17]",4
"(4, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 7), (5, 11), (6, 7)]","[ 9.14397087e+00  4.76860895e+00  3.81190635e+00  2.60870459e+00
  2.38353811e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.81384560e-01
  5.03605293e-01  1.98281275e-01 -5.71642330e-16]",4
"(4, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 9), (5, 11), (6, 7)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -5.01488887e-16]",3
"(4, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 14), (5, 11), (6, 7)]","[ 9.14718272e+00  4.81882538e+00  3.70572673e+00  2.53336992e+00
  2.39852510e+00  1.47396404e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.03265831e-01  5.45301411e-01
  4.17968707e-01  2.55870163e-01 -1.60306972e-16]",4
"(4, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 11), (5, 11), (6, 7)]","[ 9.13660864e+00  4.81590217e+00  3.79143455e+00  2.53317012e+00
  2.44328363e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.17968681e-01
  4.50003678e-01  3.11628533e-01 -7.91182215e-16]",5
"(4, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (4, 6), (5, 11), (6, 7)]","[9.11397860e+00 4.75032336e+00 4.30277564e+00 2.46944577e+00
 2.37267289e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.97224362e-01 5.84323018e-01
 5.11356166e-01 1.97900198e-01 2.47033635e-16]",3
"(5, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 13), (6, 7)]","[ 9.14144394e+00  4.94657178e+00  3.41421356e+00  2.61803399e+00
  2.46193596e+00  1.57510075e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.85786438e-01  5.79938856e-01
  3.81966011e-01  2.95008712e-01 -5.82536873e-16]",4
"(5, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 8), (6, 7)]","[ 9.14144394e+00  4.94657178e+00  3.41421356e+00  2.61803399e+00
  2.46193596e+00  1.57510075e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.85786438e-01  5.79938856e-01
  3.81966011e-01  2.95008712e-01 -5.14121824e-16]",4
"(5, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 14), (6, 7)]","[9.11399916e+00+0.00000000e+00j 4.78786169e+00+0.00000000e+00j
 3.75528820e+00+0.00000000e+00j 2.61803399e+00+0.00000000e+00j
 2.45707350e+00+0.00000000e+00j 1.41556693e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+5.29145358e-17j 1.00000000e+00-5.29145358e-17j
 7.42405788e-01+0.00000000e+00j 5.25386339e-01+0.00000000e+00j
 3.81966011e-01+0.00000000e+00j 2.02418397e-01+0.00000000e+00j
 9.53705616e-17+0.00000000e+00j]",3
"(5, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 9), (6, 7)]","[ 9.14144394e+00  4.94657178e+00  3.41421356e+00  2.61803399e+00
  2.46193596e+00  1.57510075e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.85786438e-01  5.79938856e-01
  3.81966011e-01  2.95008712e-01 -6.96141221e-16]",4
"(5, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 6), (6, 7)]","[9.14980778e+00 4.97051864e+00 3.88967762e+00 2.56864170e+00
 2.39509231e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.14865269e-01 5.13735245e-01
 4.93420904e-01 3.04240535e-01 6.29337512e-16]",4
"(5, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 12), (6, 7)]","[9.11416746e+00 5.03340002e+00 3.50440692e+00 2.57156226e+00
 2.46850559e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.46318242e-01
 4.83300343e-01 2.78339165e-01 1.36343340e-16]",5
"(5, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 10), (6, 7)]","[9.11399916e+00 4.78786169e+00 3.75528820e+00 2.61803399e+00
 2.45707350e+00 1.41556693e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.42405788e-01 5.25386339e-01
 3.81966011e-01 2.02418397e-01 6.32296241e-17]",3
"(5, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (5, 7), (6, 7)]","[ 9.11416746e+00  5.03340002e+00  3.50440692e+00  2.57156226e+00
  2.46850559e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.46318242e-01
  4.83300343e-01  2.78339165e-01 -1.22637653e-17]",5
"(6, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7), (6, 9)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -9.26113827e-16]",3
"(6, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7), (6, 10)]","[9.14718272e+00 4.81882538e+00 3.70572673e+00 2.53336992e+00
 2.39852510e+00 1.47396404e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.03265831e-01 5.45301411e-01
 4.17968707e-01 2.55870163e-01 6.52730536e-16]",4
"(6, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7), (6, 8)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -2.27037059e-16]",3
"(6, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7), (6, 13)]","[ 9.11443740e+00  4.75170723e+00  3.85462559e+00  2.54502629e+00
  2.38232911e+00  1.55652211e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32530204e-01  5.54561237e-01
  4.09334460e-01  1.98926372e-01 -1.01432316e-15]",3
"(6, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7), (6, 14)]","[9.14718272e+00 4.81882538e+00 3.70572673e+00 2.53336992e+00
 2.39852510e+00 1.47396404e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.03265831e-01 5.45301411e-01
 4.17968707e-01 2.55870163e-01 2.02844924e-16]",4
"(6, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 13), (3, 5), (3, 10), (3, 14), (4, 12), (5, 11), (6, 7), (6, 11)]","[ 9.13660864e+00  4.81590217e+00  3.79143455e+00  2.53317012e+00
  2.44328363e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.17968681e-01
  4.50003678e-01  3.11628533e-01 -8.98091442e-16]",5
