added,edges,eigenvalues,span_trees
"(1, 12, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (1, 12), (2, 5), (2, 7), (2, 8), (6, 9), (10, 13), (11, 12)]","[ 1.91501233e+01  9.31548941e+00  5.53594808e+00  5.23606798e+00
  4.90271349e+00  2.00000000e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.60630922e+00  9.91391658e-01
  7.63932023e-01  4.98024879e-01 -4.28151023e-16]",32768
"(1, 7, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (1, 7), (2, 5), (2, 7), (2, 8), (6, 9), (10, 13), (11, 12)]","[ 1.91383082e+01  9.45908873e+00  5.23606798e+00  5.23606798e+00
  4.78503747e+00  2.71320048e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.25172989e+00  7.63932023e-01
  7.63932023e-01  6.52635260e-01 -6.39822568e-16]",32768
"(1, 5, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (1, 5), (2, 5), (2, 7), (2, 8), (6, 9), (10, 13), (11, 12)]","[ 1.91383082e+01  9.45908873e+00  5.23606798e+00  5.23606798e+00
  4.78503747e+00  2.71320048e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.25172989e+00  7.63932023e-01
  7.63932023e-01  6.52635260e-01 -6.78735001e-16]",32768
"(1, 13, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (1, 13), (2, 5), (2, 7), (2, 8), (6, 9), (10, 13), (11, 12)]","[ 1.91501233e+01  9.31548941e+00  5.53594808e+00  5.23606798e+00
  4.90271349e+00  2.00000000e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.60630922e+00  9.91391658e-01
  7.63932023e-01  4.98024879e-01 -9.88265736e-16]",32768
"(1, 8, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (1, 8), (2, 5), (2, 7), (2, 8), (6, 9), (10, 13), (11, 12)]","[ 1.91383082e+01  9.45908873e+00  5.23606798e+00  5.23606798e+00
  4.78503747e+00  2.71320048e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.25172989e+00  7.63932023e-01
  7.63932023e-01  6.52635260e-01 -2.34915446e-15]",32768
"(2, 13, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 13), (6, 9), (10, 13), (11, 12)]","[ 1.83129267e+01  1.01758055e+01  5.45969107e+00  5.23606798e+00
  4.83330640e+00  2.00000000e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.54020678e+00  1.10401580e+00
  7.63932023e-01  5.74047676e-01 -4.87369488e-16]",40960
"(2, 6, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 6), (6, 9), (10, 13), (11, 12)]","[1.82650224e+01 1.03758550e+01 5.71980193e+00 5.23606798e+00
 4.81067239e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.23280530e+00 9.96315907e-01
 7.63932023e-01 5.99527060e-01 5.92858434e-16]",32768
"(2, 3, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 3), (6, 9), (10, 13), (11, 12)]","[1.82680771e+01 1.02820341e+01 5.23606798e+00 5.23606798e+00
 4.76854856e+00 2.78719923e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.30464019e+00 7.63932023e-01
 7.63932023e-01 5.89500769e-01 1.37788513e-15]",32768
"(2, 14, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 14), (6, 9), (10, 13), (11, 12)]","[1.82680771e+01 1.02820341e+01 5.23606798e+00 5.23606798e+00
 4.76854856e+00 2.78719923e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.30464019e+00 7.63932023e-01
 7.63932023e-01 5.89500769e-01 2.28325465e-15]",32768
"(2, 11, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 11), (6, 9), (10, 13), (11, 12)]","[1.82650224e+01 1.03758550e+01 5.71980193e+00 5.23606798e+00
 4.81067239e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.23280530e+00 9.96315907e-01
 7.63932023e-01 5.99527060e-01 1.89703904e-15]",32768
"(2, 4, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 4), (6, 9), (10, 13), (11, 12)]","[1.82680771e+01 1.02820341e+01 5.23606798e+00 5.23606798e+00
 4.76854856e+00 2.78719923e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.30464019e+00 7.63932023e-01
 7.63932023e-01 5.89500769e-01 2.16776679e-15]",32768
"(2, 12, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 12), (6, 9), (10, 13), (11, 12)]","[1.83129267e+01 1.01758055e+01 5.45969107e+00 5.23606798e+00
 4.83330640e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.54020678e+00 1.10401580e+00
 7.63932023e-01 5.74047676e-01 1.38972155e-15]",40960
"(2, 9, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 9), (6, 9), (10, 13), (11, 12)]","[1.83129267e+01 1.01758055e+01 5.45969107e+00 5.23606798e+00
 4.83330640e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.54020678e+00 1.10401580e+00
 7.63932023e-01 5.74047676e-01 1.35330705e-15]",40960
"(2, 10, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (2, 10), (6, 9), (10, 13), (11, 12)]","[1.82650224e+01 1.03758550e+01 5.71980193e+00 5.23606798e+00
 4.81067239e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.23280530e+00 9.96315907e-01
 7.63932023e-01 5.99527060e-01 5.96346175e-16]",32768
"(3, 7, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 7), (6, 9), (10, 13), (11, 12)]","[1.82819004e+01 9.34829091e+00 5.23606798e+00 5.23606798e+00
 4.75829928e+00 3.69789365e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.29943308e+00 7.63932023e-01
 7.63932023e-01 6.14182724e-01 1.18536402e-15]",40960
"(3, 10, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 10), (6, 9), (10, 13), (11, 12)]","[1.82607057e+01 9.29570856e+00 6.17690852e+00 5.23606798e+00
 4.89368903e+00 2.69884977e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.34389282e+00 8.37492452e-01
 7.63932023e-01 4.92753115e-01 1.41446436e-15]",32768
"(3, 9, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 9), (6, 9), (10, 13), (11, 12)]","[1.82795695e+01 9.29992867e+00 5.58762070e+00 5.23606798e+00
 4.78671986e+00 3.15407898e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.48852324e+00 9.08623694e-01
 7.63932023e-01 4.94935359e-01 5.93483842e-16]",40960
"(3, 12, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 12), (6, 9), (10, 13), (11, 12)]","[1.82795695e+01 9.29992867e+00 5.58762070e+00 5.23606798e+00
 4.78671986e+00 3.15407898e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.48852324e+00 9.08623694e-01
 7.63932023e-01 4.94935359e-01 5.45994467e-16]",40960
"(3, 4, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 4), (6, 9), (10, 13), (11, 12)]","[1.82603223e+01+0.00000000e+00j 9.29491796e+00+0.00000000e+00j
 5.23606798e+00+0.00000000e+00j 5.23606798e+00+0.00000000e+00j
 4.73756122e+00+0.00000000e+00j 4.00000000e+00+0.00000000e+00j
 2.00000000e+00+7.87293915e-17j 2.00000000e+00+0.00000000e+00j
 2.00000000e+00-7.87293915e-17j 2.00000000e+00+0.00000000e+00j
 1.21648945e+00+0.00000000e+00j 7.63932023e-01+0.00000000e+00j
 7.63932023e-01+0.00000000e+00j 4.90709037e-01+0.00000000e+00j
 6.63733692e-16+0.00000000e+00j]",32768
"(3, 11, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 11), (6, 9), (10, 13), (11, 12)]","[1.82607057e+01 9.29570856e+00 6.17690852e+00 5.23606798e+00
 4.89368903e+00 2.69884977e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.34389282e+00 8.37492452e-01
 7.63932023e-01 4.92753115e-01 1.35439142e-15]",32768
"(3, 14, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 14), (6, 9), (10, 13), (11, 12)]","[1.82603223e+01 9.29491796e+00 5.23606798e+00 5.23606798e+00
 4.73756122e+00 4.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.21648945e+00 7.63932023e-01
 7.63932023e-01 4.90709037e-01 1.05088191e-15]",32768
"(3, 6, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 6), (6, 9), (10, 13), (11, 12)]","[1.82607057e+01 9.29570856e+00 6.17690852e+00 5.23606798e+00
 4.89368903e+00 2.69884977e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.34389282e+00 8.37492452e-01
 7.63932023e-01 4.92753115e-01 4.62242509e-16]",32768
"(3, 13, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 13), (6, 9), (10, 13), (11, 12)]","[ 1.82795695e+01  9.29992867e+00  5.58762070e+00  5.23606798e+00
  4.78671986e+00  3.15407898e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.48852324e+00  9.08623694e-01
  7.63932023e-01  4.94935359e-01 -1.21189319e-16]",40960
"(3, 5, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 5), (6, 9), (10, 13), (11, 12)]","[1.82819004e+01 9.34829091e+00 5.23606798e+00 5.23606798e+00
 4.75829928e+00 3.69789365e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.29943308e+00 7.63932023e-01
 7.63932023e-01 6.14182724e-01 6.95299220e-16]",40960
"(3, 8, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (3, 8), (6, 9), (10, 13), (11, 12)]","[1.82819004e+01 9.34829091e+00 5.23606798e+00 5.23606798e+00
 4.75829928e+00 3.69789365e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.29943308e+00 7.63932023e-01
 7.63932023e-01 6.14182724e-01 2.43374586e-16]",40960
"(4, 8, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 8), (6, 9), (10, 13), (11, 12)]","[1.82819004e+01 9.34829091e+00 5.23606798e+00 5.23606798e+00
 4.75829928e+00 3.69789365e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.29943308e+00 7.63932023e-01
 7.63932023e-01 6.14182724e-01 2.14384192e-15]",40960
"(4, 13, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 13), (6, 9), (10, 13), (11, 12)]","[1.82795695e+01 9.29992867e+00 5.58762070e+00 5.23606798e+00
 4.78671986e+00 3.15407898e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.48852324e+00 9.08623694e-01
 7.63932023e-01 4.94935359e-01 5.22121608e-16]",40960
"(4, 10, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 10), (6, 9), (10, 13), (11, 12)]","[1.82607057e+01 9.29570856e+00 6.17690852e+00 5.23606798e+00
 4.89368903e+00 2.69884977e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.34389282e+00 8.37492452e-01
 7.63932023e-01 4.92753115e-01 1.21618156e-15]",32768
"(4, 5, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 5), (6, 9), (10, 13), (11, 12)]","[ 1.82819004e+01  9.34829091e+00  5.23606798e+00  5.23606798e+00
  4.75829928e+00  3.69789365e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.29943308e+00  7.63932023e-01
  7.63932023e-01  6.14182724e-01 -4.35088372e-17]",40960
"(4, 7, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 7), (6, 9), (10, 13), (11, 12)]","[1.82819004e+01 9.34829091e+00 5.23606798e+00 5.23606798e+00
 4.75829928e+00 3.69789365e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.29943308e+00 7.63932023e-01
 7.63932023e-01 6.14182724e-01 1.15443047e-15]",40960
"(4, 12, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 12), (6, 9), (10, 13), (11, 12)]","[1.82795695e+01 9.29992867e+00 5.58762070e+00 5.23606798e+00
 4.78671986e+00 3.15407898e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.48852324e+00 9.08623694e-01
 7.63932023e-01 4.94935359e-01 1.76420301e-15]",40960
"(4, 9, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 9), (6, 9), (10, 13), (11, 12)]","[1.82795695e+01 9.29992867e+00 5.58762070e+00 5.23606798e+00
 4.78671986e+00 3.15407898e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.48852324e+00 9.08623694e-01
 7.63932023e-01 4.94935359e-01 8.85900970e-17]",40960
"(4, 14, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 14), (6, 9), (10, 13), (11, 12)]","[ 1.82603223e+01  9.29491796e+00  5.23606798e+00  5.23606798e+00
  4.73756122e+00  4.00000000e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.21648945e+00  7.63932023e-01
  7.63932023e-01  4.90709037e-01 -9.05184018e-16]",32768
"(4, 11, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 11), (6, 9), (10, 13), (11, 12)]","[1.82607057e+01 9.29570856e+00 6.17690852e+00 5.23606798e+00
 4.89368903e+00 2.69884977e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.34389282e+00 8.37492452e-01
 7.63932023e-01 4.92753115e-01 8.85028045e-16]",32768
"(4, 6, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (4, 6), (6, 9), (10, 13), (11, 12)]","[1.82607057e+01 9.29570856e+00 6.17690852e+00 5.23606798e+00
 4.89368903e+00 2.69884977e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.34389282e+00 8.37492452e-01
 7.63932023e-01 4.92753115e-01 1.00877750e-15]",32768
"(5, 13, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (5, 13), (6, 9), (10, 13), (11, 12)]","[1.82603894e+01 9.38712628e+00 5.58547170e+00 5.23606798e+00
 4.82547702e+00 2.95052942e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.31017873e+00 1.08793397e+00
 7.63932023e-01 5.92893439e-01 3.43374617e-16]",49152
"(5, 8, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (5, 8), (6, 9), (10, 13), (11, 12)]","[ 1.82603223e+01  9.29491796e+00  5.23606798e+00  5.23606798e+00
  4.73756122e+00  4.00000000e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.21648945e+00  7.63932023e-01
  7.63932023e-01  4.90709037e-01 -1.03374988e-15]",32768
"(5, 11, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (5, 11), (6, 9), (10, 13), (11, 12)]","[1.82882694e+01+0.00000000e+00j 9.34094762e+00+0.00000000e+00j
 6.07517742e+00+0.00000000e+00j 5.23606798e+00+0.00000000e+00j
 4.85626592e+00+0.00000000e+00j 2.64999108e+00+0.00000000e+00j
 2.00000000e+00+1.02427687e-16j 2.00000000e+00-1.02427687e-16j
 2.00000000e+00+0.00000000e+00j 2.00000000e+00+0.00000000e+00j
 1.21787698e+00+0.00000000e+00j 9.50604930e-01+0.00000000e+00j
 7.63932023e-01+0.00000000e+00j 6.20866696e-01+0.00000000e+00j
 1.98373526e-16+0.00000000e+00j]",40960
"(5, 14, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (5, 14), (6, 9), (10, 13), (11, 12)]","[1.82819004e+01 9.34829091e+00 5.23606798e+00 5.23606798e+00
 4.75829928e+00 3.69789365e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 1.29943308e+00 7.63932023e-01
 7.63932023e-01 6.14182724e-01 2.44138073e-16]",40960
"(5, 9, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (5, 9), (6, 9), (10, 13), (11, 12)]","[ 1.82603894e+01  9.38712628e+00  5.58547170e+00  5.23606798e+00
  4.82547702e+00  2.95052942e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  1.31017873e+00  1.08793397e+00
  7.63932023e-01  5.92893439e-01 -9.18442297e-16]",49152
"(5, 6, 1)","[(0, 1), (1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (1, 11), (1, 14), (2, 5), (2, 7), (2, 8), (5, 6), (6, 9), (10, 13), (11, 12)]","[1.82882694e+01+0.00000000e+00j 9.34094762e+00+0.00000000e+00j
 6.07517742e+00+0.00000000e+00j 5.23606798e+00+0.00000000e+00j
 4.85626592e+00+0.00000000e+00j 2.64999108e+00+0.00000000e+00j
 2.00000000e+00+9.24315103e-17j 2.00000000e+00-9.24315103e-17j
 2.00000000e+00+0.00000000e+00j 2.00000000e+00+0.00000000e+00j
 1.21787698e+00+0.00000000e+00j 9.50604930e-01+0.00000000e+00j
 7.63932023e-01+0.00000000e+00j 6.20866696e-01+0.00000000e+00j
 1.61225347e-15+0.00000000e+00j]",40960
