added,edges,eigenvalues,span_trees
"(0, 10, 1)","[(0, 1), (0, 7), (0, 10), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[ 9.11911368e+00  4.01175248e+00  3.63638573e+00  3.00000000e+00
  2.50348421e+00  1.78404960e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.30025283e-01  5.79927352e-01
  3.56419119e-01  2.78842544e-01 -2.92629245e-16]",5
"(0, 4, 1)","[(0, 1), (0, 7), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[9.09622123e+00 3.86764475e+00 3.63063541e+00 3.19897744e+00
 2.53493981e+00 1.59798644e+00 1.46410520e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.68697408e-01 4.15188404e-01
 3.09500105e-01 2.16103811e-01 2.33687439e-16]",3
"(0, 12, 1)","[(0, 1), (0, 7), (0, 12), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[9.12621411e+00 3.90483534e+00 3.58063454e+00 3.17533200e+00
 2.60706309e+00 1.51752688e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.66448814e-01
 3.06008236e-01 2.15936974e-01 5.26833354e-16]",4
"(0, 6, 1)","[(0, 1), (0, 7), (0, 6), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[ 9.09622123e+00  3.86764475e+00  3.63063541e+00  3.19897744e+00
  2.53493981e+00  1.59798644e+00  1.46410520e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.68697408e-01  4.15188404e-01
  3.09500105e-01  2.16103811e-01 -4.83646407e-16]",3
"(0, 9, 1)","[(0, 1), (0, 7), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[9.12820166e+00 4.39555149e+00 3.61176757e+00 2.91742502e+00
 2.52958062e+00 1.55989590e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.72809434e-01 5.64951669e-01
 3.47625331e-01 2.72191292e-01 4.98086572e-16]",4
"(0, 14, 1)","[(0, 1), (0, 7), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[ 9.12750557e+00  4.01886578e+00  3.41421356e+00  3.19906506e+00
  2.52684943e+00  1.52136941e+00  1.44509721e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.85786438e-01  5.79775306e-01
  3.62532209e-01  2.18940021e-01 -4.62910036e-16]",4
"(0, 3, 1)","[(0, 1), (0, 7), (0, 3), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[9.09622123e+00 3.86764475e+00 3.63063541e+00 3.19897744e+00
 2.53493981e+00 1.59798644e+00 1.46410520e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.68697408e-01 4.15188404e-01
 3.09500105e-01 2.16103811e-01 7.46469703e-16]",3
"(0, 11, 1)","[(0, 1), (0, 7), (0, 11), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[9.09671179e+00 5.02402323e+00 3.22294396e+00 2.86205870e+00
 2.49527392e+00 1.51373767e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.50908255e-01 5.61566502e-01
 3.54977937e-01 2.17798041e-01 1.47846446e-15]",3
"(0, 5, 1)","[(0, 1), (0, 7), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[ 9.09575304e+00  4.30277564e+00  3.64136401e+00  3.20446526e+00
  2.44375449e+00  1.51364352e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.97224362e-01  5.79953572e-01
  3.05217785e-01  2.15848331e-01 -3.59708087e-16]",3
"(0, 8, 1)","[(0, 1), (0, 7), (0, 8), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (5, 12), (8, 9), (9, 10), (11, 13), (11, 14)]","[9.09575324e+00 4.38978864e+00 3.63981447e+00 2.91552345e+00
 2.51861647e+00 1.76575709e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.29831545e-01 4.72935962e-01
 3.26232727e-01 2.45746406e-01 1.98357566e-16]",3
